Name=0523_01_02,05/23/2002 17:02:51,Fs=10kHz Spont,aneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T(ms),CH1(mV),CH2(mV),CH3(mV),CH4(mV),CH5(mV),CH6(mV),CH7(mV),CH8(mV),CH9(mV),CH10(mV),CH11(mV),CH12(mV),CH13(mV),CH14(mV),CH15(mV),CH16(mV),CH17(mV),CH18(mV),CH19(mV),CH20(mV),CH21(mV),CH22(mV),CH23(mV),CH24(mV),CH25(mV),CH26(mV),CH27(mV),CH28(mV),CH29(mV),CH30(mV),CH31(mV),CH32(mV),CH33(mV),CH34(mV),CH35(mV),CH36(mV),CH37(mV),CH38(mV),CH39(mV),CH40(mV),CH41(mV),CH42(mV),CH43(mV),CH44(mV),CH45(mV),CH46(mV),CH47(mV),CH48(mV),CH49(mV),CH50(mV),CH51(mV),CH52(mV),CH53(mV),CH54(mV),CH55(mV),CH56(mV),CH57(mV),CH58(mV),CH59(mV),CH60(mV),CH61(mV),CH62(mV),CH63(mV),CH64(mV)
1866.6,-0.015546311,-0.005780685,-0.014899682,-0.071553046,-0.183963089,-0.019781682,-0.045391805,-0.030178642,0.00212652,-0.01252248,-0.009765,-0.017687874,-0.032635685,-0.02622504,-0.019499288,-0.026208371,0.018917083,0.00275748,0.070864798,0.006111209,-0.007906205,-0.015230205,-0.017987685,-0.024398331,-0.008221685,-0.007008894,-0.034446725,-0.032304162,-0.008520123,-0.008521123,0.001843752,0,0.050388358,0.019514957,-0.058860351,-0.002142563,-0.002740437,0.016160603,-0.012207,0.00700852,-0.03354904,0.005796354,0.022886728,0.007937917,-0.033532371,-0.014931394,-0.00456752,0.001212791,-0.020129874,-0.079918997,-0.047898603,-0.008852272,-0.013120354,0.002442,-0.01008048,-0.004300795,0.02622504,-0.032336874,-0.030509166,-0.00945052,0.03079256,0.044227768,-0.041834523,0.013718603
1866.7,-0.005707556,0.006499073,-0.007356411,-0.056249232,-0.165417947,-0.014680411,-0.035311523,-0.017834212,0.019176099,0.002085099,-0.004882,-0.010315371,-0.022796927,-0.023702199,-0.01692794,-0.018738854,0.023782914,0.000355901,0.06868249,0.003702543,0.004413974,-0.015117026,-0.015472927,-0.029215656,-0.000824927,0.00279753,-0.034293126,-0.037008311,-0.013306113,-0.003541113,0.006774258,0,0.045642788,0.021891285,-0.048941755,-0.004607815,-0.005158185,0.013662013,-0.004882,0.011851099,-0.033468199,0.005788272,0.013112642,0.005513086,-0.035828854,-0.01728347,-0.009410099,-0.006143543,-0.022522371,-0.079773483,-0.045401013,-0.006418358,-0.008229272,0.007324,-0.005238901,-0.011737974,0.021261199,-0.029846371,-0.035359828,-0.016734099,0.028229298,0.041697841,-0.019967616,0.001455013
1866.8,-0.008075801,-0.003193169,-0.012021139,-0.070243417,-0.163962805,-0.021786139,-0.042320242,-0.034785781,0.011810679,-0.015044321,-0.012207,-0.020032868,-0.030049169,-0.021180358,-0.014357593,-0.013710338,0.011559745,0.000396321,0.061617182,0.001292877,-0.000355848,-0.007679848,-0.008076169,-0.02182698,0.006571831,0.000395954,-0.031698526,-0.03683046,-0.010768103,-0.013210103,-0.005384235,0,0.043339219,0.014502613,-0.056112159,-0.007074066,-0.005133934,0.006281424,-0.002441,-0.000396321,-0.026063358,0.013104189,0.020428556,0.007970255,-0.033241338,-0.014753546,-0.004486679,-0.006175877,-0.024915868,-0.07474597,-0.040461424,-0.008868444,-0.008221189,-0.002441,-0.010161321,-0.014293152,0.026063358,-0.034680868,-0.03288549,-0.014252679,0.032991036,0.044049914,0.004341291,0.006281424
1866.9,-0.010445046,-0.005562411,-0.021568868,-0.067146603,-0.174714662,-0.021567868,-0.04444596,-0.029766351,-0.000436742,-0.022409742,-0.009765,-0.015101364,-0.029976411,-0.030865517,-0.023994245,-0.020888821,0.009102576,0.002878742,0.056992874,-0.003556788,0.002199331,-0.007566669,-0.003120411,-0.011996305,-0.000679411,-0.004446623,-0.031544927,-0.036652609,-0.008229093,-0.008230093,-0.007776728,0,0.038593649,0.00955494,-0.055958563,-0.011980318,-0.000226682,0.008665834,-0.002441,0.009329258,-0.028423517,0.010655106,0.02286247,0.012869424,-0.025771821,-0.017105623,-0.004446258,-0.006208212,-0.015101364,-0.064834457,-0.042845834,-0.00643453,-0.013096106,-0.004883,-0.002877742,-0.014406331,0.023540517,-0.037074364,-0.037736152,-0.014212258,0.035310775,0.048843987,0.018885199,0.018431834
1867,-0.005489291,-0.005489652,-0.014026596,-0.073815788,-0.16837652,-0.028673596,-0.046572679,-0.032069921,-0.005360162,-0.010243162,-0.004882,-0.012611861,-0.022578652,-0.023459675,-0.018981897,-0.023185305,0.026176407,0.002919162,0.064575566,0.003799546,-0.00012949,-0.01233649,-0.012813652,-0.031463629,-0.000606652,-0.009288199,-0.036273328,-0.046240758,-0.017898083,-0.017899083,-0.002845222,0,0.050938079,0.014373268,-0.046038967,-0.00712257,-0.00508543,-0.001155755,-0.004882,0.011729838,-0.035666675,0.008205023,0.020412384,0.010444593,-0.025626305,-0.009692699,-0.006847838,-0.003799546,-0.005286861,-0.067129944,-0.045231245,0.003322384,-0.008205023,0.004883,-0.007801162,-0.01451951,0.021018675,-0.034583861,-0.027938815,-0.021495838,0.032748513,0.04387206,0.016338106,0.006168245
1867.1,-0.010299536,-0.007857894,-0.018690325,-0.065836974,-0.169362377,-0.030897325,-0.043815397,-0.04169849,-0.002958583,-0.010283583,-0.002441,-0.010121358,-0.027388894,-0.018496834,-0.01396955,-0.020597788,0.011511238,-0.004365417,0.052627258,-0.003492119,-0.002457311,-0.017106311,-0.020064894,-0.024074954,0.001908106,-0.004365775,-0.036119728,-0.036296907,-0.012918073,-0.015360073,-0.002796715,0,0.04619251,0.014308596,-0.043444371,-0.004704821,-0.005061179,0.010994656,0,0.001923417,-0.033144834,0.01063894,0.015521298,0.008018762,-0.032804788,-0.014486775,-0.006807417,-0.003831881,-0.007680358,-0.06942643,-0.040291656,-0.004009702,-0.00331394,0,-0.005400583,-0.004866689,0.030703834,-0.024770358,-0.032788477,-0.016572417,0.039951252,0.048666132,0.013792013,0.010994656
1867.2,-0.007784781,-0.005344136,-0.016031053,-0.062741159,-0.165466235,-0.011148053,-0.036176116,-0.03179506,-0.007882003,-0.017648003,-0.009765,-0.019838854,-0.027316136,-0.028180993,-0.018723202,-0.018011272,0.01149507,-0.004324997,0.04800295,-0.005901785,-0.007227132,-0.019434132,-0.015109136,-0.019127278,0.001980864,-0.006766351,-0.033525129,-0.036119056,-0.015263063,-0.012822063,-0.000307209,0,0.04877194,0.019126924,-0.048173775,-0.012053073,-0.009919927,-0.003710934,-0.007324,0.001882997,-0.028180993,0.003306858,0.015513212,0.00803493,-0.030218272,-0.009514851,-0.009207997,-0.001422215,-0.022279854,-0.076604917,-0.047559066,-0.006458788,-0.005747858,0.004883,-0.007882003,-0.017186868,0.023297993,-0.034486854,-0.037639139,-0.023856997,0.03494699,0.038812205,0.011244921,0.010938066
1867.3,-0.000388026,0.002053623,-0.010929781,-0.057203344,-0.159128093,-0.010929781,-0.033419834,-0.031657629,-0.003039424,-0.012805424,-0.009765,-0.017348351,-0.024802377,-0.020776152,-0.016151854,-0.015424755,0.018803901,0.010364424,0.067793642,-0.00342745,0.002652046,-0.004672954,-0.007712377,-0.016620603,0.011818623,0.005481073,-0.02360553,-0.026176205,-0.010283053,-0.007842053,0.002183298,0,0.041585371,0.016621252,-0.043137179,0.000129675,-0.000129675,0.015764477,-0.002441,0.009167576,-0.023217152,0.013063775,0.017947126,0.010493099,-0.025189755,-0.009425927,0.000597424,-0.00145455,-0.017348351,-0.066693404,-0.037737477,-0.004025874,-0.003297775,-0.004883,-0.012805424,-0.014859046,0.028100152,-0.022231351,-0.037606801,-0.018933576,0.027501728,0.036281278,0.013581828,0.008440477
1867.4,-0.005198272,-0.000315619,-0.01559451,-0.06875553,-0.16743895,-0.01315251,-0.037987553,-0.029079199,0.006686156,-0.007962844,-0.002441,-0.012417848,-0.019846619,-0.023136311,-0.018464507,-0.022603238,0.013904732,0.005521844,0.055845334,-0.000954116,-0.007000775,-0.009441775,-0.019846619,-0.018997927,-0.007639619,-0.006685503,-0.03077693,-0.035763354,-0.005303043,-0.010186043,0.004672805,0,0.046604801,0.018997579,-0.038100583,-0.009660576,-0.007429424,0.001058887,-0.002441,0.004244156,-0.023136311,0.015497692,0.02526304,0.012950268,-0.020161238,-0.002013003,0.000637844,0.000954116,-0.017299848,-0.068989891,-0.045004887,-0.00891696,-0.010614692,-0.002441,-0.007962844,-0.010089225,0.028019311,-0.024624848,-0.025367464,-0.006686156,0.029822467,0.041075351,0.015917735,0.018148887
1867.5,-0.005125517,-0.007566861,-0.008052238,-0.065659715,-0.151334808,-0.008051238,-0.035230272,-0.021616768,0.006645735,-0.010445265,-0.009765,-0.019693344,-0.031980861,-0.02793847,-0.018335159,-0.017574722,0.009005563,0.005562265,0.056104026,-0.005804781,-0.002004596,-0.011770596,-0.017332861,-0.018933252,0.002199139,0.005561921,-0.028181331,-0.033144503,-0.010089033,-0.007648033,-0.002602689,0,0.041860232,0.016491907,-0.045270987,-0.009684828,-0.004964172,0.001002298,-0.004882,0.004203735,-0.04014547,0.003282609,0.020371954,0.010525437,-0.024898722,-0.009248079,-0.006645735,-0.006402219,-0.012369344,-0.068844377,-0.042506298,-0.001601046,-0.013047609,0.007324,-0.003120265,-0.010202404,0.02549747,-0.027017344,-0.035101126,-0.016410735,0.022376205,0.031220424,0.013371642,0.018092298
1867.6,-0.005052762,0.004712897,-0.007833967,-0.057679901,-0.154762666,-0.012715967,-0.03979799,-0.033686338,0.006605315,-0.010485685,-0.007324,-0.012320841,-0.029467103,-0.020533629,-0.023088811,-0.019870205,0.021196394,0.008043685,0.058803719,0.001551553,0.002991583,-0.011657417,-0.012377103,-0.021309576,-0.000170103,-0.004163656,-0.028027732,-0.040290652,-0.024640023,-0.017317023,-0.012320182,0,0.051762662,0.016427235,-0.037793391,-0.002385079,-0.004939921,0.005828709,-0.004882,0.006604315,-0.030299629,0.010598526,0.022805868,0.010541606,-0.024753205,-0.018925156,-0.016370315,-0.013758553,-0.017202841,-0.066256864,-0.035125709,0.003273868,-0.013039526,-0.004883,-0.008043685,-0.010315583,0.020533629,-0.029409841,-0.027744788,-0.013929315,0.032020944,0.036014497,0.02059055,0.025359709
1867.7,-0.014746007,-0.007421344,-0.017380695,-0.061908086,-0.155749523,-0.024704695,-0.037041709,-0.023783907,0.011446894,-0.000760106,0.004883,-0.007389338,-0.022069344,-0.018011788,-0.015634464,-0.019724689,0.013856225,0.000760106,0.059062411,-0.000857113,-0.001778238,-0.018868238,-0.022069344,-0.023686901,-0.007421344,-0.004123232,-0.025433132,-0.035229801,-0.012336013,-0.014778013,-0.004947675,0,0.047017093,0.021244563,-0.035198795,3.26689E-05,-0.004915669,0.010655119,0.002442,0.006563894,-0.027776788,0.000824444,0.020355781,0.005674775,-0.031931689,-0.016394232,-0.011447894,-0.008908887,-0.019596338,-0.073436351,-0.042393119,-0.006499219,-0.013031444,0.004883,0.001681894,-0.005545762,0.037542788,-0.009830338,-0.02282945,-0.004122894,0.036782682,0.03348457,0.018044457,0.013096119
1867.8,-0.009790252,-2.45861E-05,-0.014721424,-0.058812272,-0.149411381,-0.019603424,-0.036726427,-0.026087477,0.006524474,-0.010566526,-0.007324,-0.009781834,-0.024438586,-0.022812947,-0.020388116,-0.022021172,0.013840056,0.003242526,0.051997103,-0.005707778,-0.00166506,-0.01387206,-0.019555586,-0.021180225,-0.002465586,-0.001640808,-0.027720533,-0.03505195,-0.002474003,-0.004915003,0.002425831,0,0.039830523,0.016297891,-0.039927199,-0.002433583,-0.007332417,0.01303953,-0.002441,0.006523474,-0.025254947,0.015465361,0.025230695,0.003249944,-0.026904172,-0.018747308,-0.013848474,-0.008941222,-0.026871834,-0.073290838,-0.04966153,-0.008949305,-0.013023361,0.004883,-0.003241526,-0.00321794,0.027695947,-0.012223834,-0.020355113,-0.008965474,0.031778421,0.030953642,0.008173364,0.01303953
1867.9,-0.004834497,0.002490172,-0.016944152,-0.065481457,-0.155280238,-0.016944152,-0.031528146,-0.028392046,0.001601053,-0.010606947,-0.01709,-0.014616331,-0.024365828,-0.027615106,-0.022700768,-0.019433656,0.004057887,-0.004042053,0.049813795,-0.000792444,0.005772119,-0.008875881,-0.012158828,-0.02111555,0.004931172,0.010606616,-0.027566934,-0.039757099,-0.014583993,-0.014583993,-0.002408662,0,0.039967954,0.018674219,-0.042215603,-0.009781834,-0.002425166,0.00565894,0.002442,0.011366053,-0.030057106,0.013015278,0.022781609,0.005707113,-0.026758656,-0.006451384,-0.006484053,-0.004090556,-0.017057331,-0.058496325,-0.03739794,-0.004074391,-0.010574278,0.009766,-0.005723947,-0.008214119,0.022732106,-0.021940331,-0.032529775,-0.023574053,0.031657159,0.030864715,0.008068272,0.00565894
1868,-0.012085742,-0.00476207,-0.019167881,-0.067267642,-0.151384096,-0.011842881,-0.028770864,-0.020929616,0.006443632,0.001559632,-0.007324,-0.009684828,-0.01208607,-0.022651265,-0.010364421,-0.009523139,0.018690719,0.003323368,0.054955487,0.001680891,0.005885298,-0.008762702,-0.01941007,-0.023492874,-0.00720307,-0.01132596,-0.034737334,-0.042021248,-0.014486983,-0.019369983,8.08444E-05,0,0.030339384,0.028375546,-0.042062007,-4.00861E-05,-0.004842914,0.008043351,0.002442,0.006442632,-0.027534265,0.003242195,0.013007523,0.010606281,-0.024171139,-0.01368646,-0.008884632,0.000760109,-0.002360828,-0.058350811,-0.032458351,-0.001641477,-0.005683195,0.007324,0.004001632,-0.001002298,0.022651265,-0.024333828,-0.034939437,-0.021091632,0.029094897,0.025893788,0.010404179,0.010485351
1868.1,0.000194013,-0.002247311,-0.006742609,-0.056847828,-0.147486954,-0.011624609,-0.033338583,-0.025675185,0.001520212,-0.008245788,-0.012207,-0.019402325,-0.021778311,-0.027453424,-0.020000073,-0.024025623,0.01379155,0.000921788,0.060097179,-0.000727775,-0.001325523,-0.008649523,-0.014454311,-0.020986199,0.000193689,0.000921464,-0.027259735,-0.029636397,-0.009506974,-0.009506974,-0.007194649,0,0.037801815,0.011220874,-0.044349411,-0.009830338,-0.012142662,0.003104762,0,0.011285212,-0.020129424,0.008116113,0.015440437,0.01062245,-0.021584623,-0.003831536,-0.001520212,0.003168775,-0.014519325,-0.050881298,-0.032401762,-0.001649563,-0.008116113,0.009766,0.001520212,-0.010881477,0.017688424,-0.012078325,-0.030024099,-0.011286212,0.033855636,0.030686861,0.007858086,0.017752762
1868.2,-0.009499232,0.002708447,-0.011407338,-0.058634013,-0.146031811,-0.011406338,-0.040347301,-0.023096755,-0.000962209,-0.000962209,0,-0.014470821,-0.016822553,-0.015165583,-0.010105725,-0.016556106,0.013775381,-0.001478791,0.062796871,-0.00069544,0.006111656,-0.015861344,-0.014381553,-0.020921523,0.002708447,-0.003921113,-0.027106136,-0.029458546,-0.009409964,-0.021616964,0.000177858,0,0.037939245,0.016039202,-0.036871815,-0.002530589,-0.007235411,0.005489172,-0.007324,0.006361791,-0.017607583,0.00810803,0.022757351,0.008196619,-0.023880106,-0.011067613,-0.006362791,-0.00418756,-0.016911821,-0.058059785,-0.034786172,-0.006539649,-0.00322503,0.004883,-0.003403209,-0.006111656,0.010282583,-0.021794821,-0.032432762,-0.023452791,0.026410374,0.028156934,0.010193993,0.007931172
1868.3,-0.006984477,-0.006984795,-0.016071066,-0.062862199,-0.151900669,-0.020954066,-0.03515002,-0.025400325,0.003880371,-0.010768629,-0.002441,-0.004656318,-0.014308795,-0.012643742,-0.009976377,-0.009086589,0.018642212,0.008326629,0.060614563,0.004219894,0.003783834,-0.008423166,-0.011867795,-0.018415848,0.002781205,-0.006321689,-0.024511536,-0.031721695,-0.019078954,-0.023961954,-0.009538636,0,0.040517675,0.01109153,-0.041601219,0.002328159,-0.007211159,0.007873583,-0.002441,0.018528371,-0.027291742,0.015424947,0.020307265,0.003330788,-0.026176589,-0.015860689,-0.011205371,-0.004219894,-0.024188318,-0.065238272,-0.049378583,-0.008989735,-0.012982947,-0.002441,-0.010767629,-0.003783834,0.024850742,-0.009539318,-0.017752424,-0.003880371,0.026289113,0.028068007,0.007647901,0.012756583
1868.4,-0.011794722,-0.002029036,-0.010970795,-0.059766384,-0.150445526,-0.015852795,-0.037275738,-0.027704894,-0.00836705,-0.01325005,-0.012207,-0.021697815,-0.026443036,-0.024769901,-0.02205403,-0.016265073,0.018626043,0.00592605,0.058432255,0.009135228,0.006338013,-0.005868987,-0.016678036,-0.028116172,0.000411964,-0.003840265,-0.021915937,-0.029102844,-0.009215944,-0.006774944,0.000274871,0,0.038214106,0.018350858,-0.039005623,-0.000137093,-0.004745907,0.002934993,0.002442,0.01116395,-0.022327901,0.010533864,0.027623179,-0.001536043,-0.026031073,-0.010889765,-0.00628195,-0.011576228,-0.009490815,-0.052885758,-0.044438993,-0.008997821,-0.015415864,-0.004883,-0.00592605,-0.013662013,0.010120901,-0.021697815,-0.017720086,-0.01360595,0.021284851,0.025538079,0.002659808,0.010258993
1868.5,-0.006838967,-0.009280278,-0.015634523,-0.05911157,-0.148990384,-0.013192523,-0.032077457,-0.022684464,0.00135853,-0.00596647,-0.002441,-0.009442311,-0.026370278,-0.02468906,-0.017041682,-0.021002556,0.008843874,-0.00135753,0.051365947,-0.003039437,-0.005755808,-0.013079808,-0.019046278,-0.020727497,-0.004398278,-0.003799841,-0.011997338,-0.024041993,-0.001794934,-0.009118934,0.000323377,0,0.028585536,0.006079185,-0.038852026,-0.002603344,-0.009604656,0.002878404,-0.007324,0.00135753,-0.02713006,0.012966781,0.015408093,0.003363126,-0.021002556,-0.001034841,0.00596547,0.003039437,-0.011884311,-0.047858245,-0.029733404,-0.001681907,0.001681219,0.002442,0.00135853,-0.008893192,0.01980606,-0.021649311,-0.025011748,-0.01356553,0.013839589,0.013242152,0.000113715,0.010202404
1868.6,0.002998788,0.00544048,-0.005651252,-0.051131755,-0.145094242,-0.020299252,-0.036645175,-0.029871033,-0.003564891,-0.006006891,-0.004882,-0.006952808,-0.02141452,-0.022166219,-0.014470334,-0.01597404,0.011268705,-0.003759109,0.054066639,-0.000566103,-0.003201629,-0.010525629,-0.01409052,-0.027986821,-0.00432552,-0.003759417,-0.031374738,-0.028747142,-0.013904924,-0.013904924,-0.009393116,0,0.036046967,0.023104513,-0.03381643,0.007138404,0.007509596,0.017469815,-0.004882,0.003759109,-0.024608219,0.005634699,0.022725007,0.010703295,-0.01597404,-0.008269917,-0.008642109,0.003007103,-0.009393808,-0.047712732,-0.024793815,-0.011454993,-0.005634699,0,-0.001123891,-0.004123371,0.022166219,-0.021600808,-0.024979411,-0.013525109,0.011277328,0.018035225,8.62252E-06,0.007704815
1868.7,-0.018901457,-0.006693762,-0.01275698,-0.06024294,-0.136315099,-0.00787398,-0.026563894,-0.017526603,-0.001164311,-0.013371311,-0.012207,-0.014228305,-0.028666762,-0.029410377,-0.021665987,-0.018269523,0.011252536,0.003606311,0.059208331,-0.000533768,0.00911855,-0.01529545,-0.011576762,-0.013274146,0.007954238,0.001164007,-0.021455139,-0.023686291,-0.001600914,-0.016249914,-0.004462609,0,0.033743397,0.010832841,-0.043427834,-0.005092848,-0.011997152,0.002765225,-0.009765,-0.003605311,-0.022085377,0.003185616,0.020274921,0.008277464,-0.023152523,-0.000856993,-0.008601689,-0.001907232,-0.011787305,-0.054891219,-0.039386225,-0.011463079,-0.022716616,-0.004883,-0.008488311,-0.00911955,0.012320377,-0.016669305,-0.017623073,-0.011043689,0.025804066,0.020388298,0.00966853,0.010089225
1868.8,-0.001738702,0.008026997,-0.000331709,-0.047381126,-0.134859957,-0.012537709,-0.028690613,-0.019830172,-0.001204732,-0.008528732,-0.009765,-0.014179801,-0.018828003,-0.012239536,-0.004446639,-0.008359007,0.021002368,0.008528732,0.059467023,0.006822566,-0.005416272,-0.010299272,-0.011504003,-0.02297547,0.012909997,0.00852943,-0.02130154,-0.02594944,-0.003944904,-0.006386904,-0.006855103,-0.002441,0.033880828,0.025416169,-0.040833238,-0.000234099,-0.009531901,0.002708636,-0.012207,0.001236268,-0.026887536,0.000735533,0.008059834,0.000969632,-0.020566007,-0.01297507,-0.006120268,-0.001939566,-0.006855801,-0.052303705,-0.027122636,-0.006588166,-0.012942533,-0.002441,-0.010969732,-0.014114728,0.017122536,-0.021503801,-0.017590735,-0.013444268,0.020799805,0.027623371,0.002239437,0.012473636
1868.9,-0.008989947,-0.006548245,-0.017203437,-0.056492311,-0.138287815,-0.009878437,-0.028375331,-0.024575742,0.003637848,-0.011011152,-0.012207,-0.016572298,-0.023638245,-0.024365695,-0.016524291,-0.01065449,0.011220199,0.001245152,0.057283715,-0.007793099,-0.007744093,-0.010186093,-0.018755245,-0.020468795,-0.001665245,-0.003638146,-0.02114794,-0.025771589,-0.016054894,-0.016055894,-0.006806596,0,0.036459258,0.022910497,-0.038237642,-0.002700351,-0.004624649,-0.004672954,-0.009765,-0.001245152,-0.024365695,0.00805145,0.020258748,0.010751801,-0.01065449,-0.000679146,0.003686152,-0.001971901,-0.006807298,-0.054600192,-0.031949046,-0.001714252,-0.01049345,-0.007324,-0.013452152,-0.021552907,0.017041695,-0.011690298,-0.019999397,-0.013403848,0.013354543,0.022651444,0.007017344,0.014859046
1869,-0.013800192,-0.011358487,-0.024309166,-0.068044497,-0.146597672,-0.021867166,-0.04515005,-0.029321311,0.001156427,-0.001285573,-0.007324,-0.014082795,-0.023565487,-0.019401854,-0.011511944,-0.015391974,0.01608703,0.001285573,0.062425407,0.002004235,-0.000306914,-0.012513914,-0.016241487,-0.020404119,-0.001592487,-0.001155722,-0.023436341,-0.023152738,-0.006191884,0.001131116,0.005448911,0,0.034155689,0.015521825,-0.038084046,-0.007607603,-0.009483397,0.000153457,-0.009765,0.003597427,-0.019401854,0.008043368,0.015367662,0.00588497,-0.020274974,-0.010356222,-0.003597427,0.002877765,-0.009199795,-0.049571679,-0.031892457,-0.004163338,-0.000719368,0.002442,-0.001285573,-0.011900086,0.016960854,-0.018965795,-0.01020206,-0.008480427,0.027882281,0.025004517,0.014236252,0.014802457
1869.1,-0.006402437,-0.001519728,-0.002117894,-0.045416682,-0.13537753,-0.011882894,-0.035068768,-0.019417881,-0.001325993,-0.011091993,-0.009765,-0.021358291,-0.025933728,-0.029087013,-0.023589596,-0.022570457,0.006305861,-0.001115007,0.052918099,-0.00284543,0.002247265,-0.014842735,-0.016168728,-0.020339444,0.000921272,-0.001115298,-0.020840742,-0.030298887,-0.001212874,-0.010978874,0.003056417,0,0.036734119,0.017898152,-0.03793045,-0.002748854,-0.007017146,0.002538868,0,-0.001325993,-0.014438013,0.003153285,0.015359576,0.003460139,-0.022570457,-0.010267298,-0.001116007,-0.00936157,-0.016475291,-0.046985166,-0.029393868,-0.009054424,-0.008035285,0.007324,-0.003766993,-0.007130265,0.014438013,-0.014034291,-0.019934722,-0.013323007,0.02287802,0.020032589,0.009248159,0.012303868
